datetime,dep,tx_incidence,tx_positivite,taux_occupation_sae
2021-11-02,86,77.0,4.58,20.9
2021-11-02,48,82.6,3.97,19.0
2021-11-02,79,73.5,3.71,20.9
2021-11-02,60,51.4,2.37,21.2
2021-11-02,14,41.8,2.2,13.3
2021-11-02,71,45.1,2.51,16.2
2021-11-02,08,88.5,4.38,15.3
2021-11-02,76,29.7,1.71,13.3
2021-11-02,40,37.6,1.93,20.9
2021-11-02,39,103.2,4.14,16.2
2021-11-02,78,83.7,3.02,22.1
2021-11-02,77,63.4,2.55,22.1
2021-11-02,974,63.5,2.69,11.5
2021-11-02,74,63.9,2.09,15.0
2021-11-02,972,82.0,1.88,123.1
2021-11-02,55,41.8,2.25,15.3
2021-11-02,49,106.8,5.01,28.2
2021-11-02,41,68.9,3.74,21.1
2021-11-02,44,72.2,3.34,28.2
2021-11-02,53,31.1,1.87,28.2
2021-11-02,03,54.9,3.08,15.0
2021-11-02,66,63.7,2.46,19.0
2021-11-02,16,48.2,2.82,20.9
2021-11-02,2B,112.5,3.13,44.4
2021-11-02,32,60.5,2.93,19.0
2021-11-02,11,40.2,1.66,19.0
2021-11-02,36,37.8,2.53,21.1
2021-11-02,31,50.2,2.02,19.0
2021-11-02,62,42.2,2.64,21.2
2021-11-02,56,58.8,3.27,10.5
2021-11-02,50,30.4,2.07,13.3
2021-11-02,57,60.2,2.35,15.3
2021-11-02,19,86.1,4.12,20.9
2021-11-02,65,64.8,2.87,19.0
2021-11-02,52,44.3,2.47,15.3
2021-11-02,47,72.4,2.79,20.9
2021-11-02,88,25.3,1.37,15.3
2021-11-02,92,66.8,1.95,22.1
2021-11-02,85,90.0,3.93,28.2
2021-11-02,67,64.3,2.18,15.3
2021-11-02,75,87.4,1.86,22.1
2021-11-02,82,56.7,2.47,19.0
2021-11-02,15,25.2,1.56,15.0
2021-11-02,24,48.5,2.53,20.9
2021-11-02,27,44.3,2.6,13.3
2021-11-02,971,41.9,1.24,29.6
2021-11-02,33,44.9,2.12,20.9
2021-11-02,18,58.7,3.56,21.1
2021-11-02,26,51.3,2.34,15.0
2021-11-02,42,45.1,2.22,15.0
2021-11-02,06,66.1,1.72,35.4
2021-11-02,43,80.6,3.35,15.0
2021-11-02,87,53.9,3.42,20.9
2021-11-02,58,17.5,1.31,16.2
2021-11-02,07,76.5,3.25,15.0
2021-11-02,29,34.2,1.93,10.5
2021-11-02,94,68.0,2.26,22.1
2021-11-02,09,55.1,2.47,19.0
2021-11-02,21,38.8,1.97,16.2
2021-11-02,17,40.2,2.06,20.9
2021-11-02,973,147.6,8.08,192.3
2021-11-02,64,86.2,3.41,20.9
2021-11-02,12,81.9,3.35,19.0
2021-11-02,89,43.4,2.17,16.2
2021-11-02,61,35.0,2.35,13.3
2021-11-02,23,114.4,4.61,20.9
2021-11-02,91,56.7,2.25,22.1
2021-11-02,90,54.9,2.29,16.2
2021-11-02,05,62.1,2.37,35.4
2021-11-02,22,44.4,2.6,10.5
2021-11-02,83,54.9,1.76,35.4
2021-11-02,10,28.4,1.37,15.3
2021-11-02,80,29.5,1.99,21.2
2021-11-02,95,69.7,2.4,22.1
2021-11-02,34,52.0,1.93,19.0
2021-11-02,63,32.3,1.85,15.0
2021-11-02,68,73.6,2.11,15.3
2021-11-02,13,101.5,2.53,35.4
2021-11-02,54,50.0,2.42,15.3
2021-11-02,72,82.5,4.53,28.2
2021-11-02,02,36.1,2.24,21.2
2021-11-02,73,66.1,2.8,15.0
2021-11-02,37,60.8,3.3,21.1
2021-11-02,04,55.7,1.83,35.4
2021-11-02,2A,81.9,1.9,44.4
2021-11-02,46,61.2,2.72,19.0
2021-11-03,56,65.5,3.58,11.1
2021-11-03,80,31.2,2.08,22.4
2021-11-03,35,80.8,3.87,11.1
2021-11-03,81,63.2,3.05,19.2
2021-11-03,43,76.7,3.26,14.1
2021-11-03,92,69.2,2.08,22.5
2021-11-03,74,64.3,2.13,14.1
2021-11-03,34,55.4,2.06,19.2
2021-11-03,60,50.4,2.35,22.4
2021-11-03,972,93.4,2.1,123.1
2021-11-03,75,94.9,2.05,22.5
2021-11-03,69,63.1,2.51,14.1
2021-11-03,971,41.7,1.23,29.6
2021-11-03,93,81.8,2.83,22.5
2021-11-03,26,58.6,2.66,14.1
2021-11-03,51,26.2,1.47,15.7
2021-11-03,24,51.2,2.65,21.8
2021-11-03,87,54.2,3.42,21.8
2021-11-03,68,84.9,2.42,15.7
2021-11-03,83,57.6,1.84,34.8
2021-11-03,30,45.0,1.79,19.2
2021-11-03,54,53.8,2.6,15.7
2021-11-03,31,52.8,2.14,19.2
2021-11-03,22,47.3,2.75,11.1
2021-11-03,2A,86.2,2.02,44.4
2021-11-03,48,107.5,5.15,19.2
2021-11-03,11,41.6,1.73,19.2
2021-11-03,61,37.6,2.51,14.2
2021-11-03,49,113.6,5.21,28.7
2021-11-03,974,68.4,2.85,9.6
2021-11-03,82,62.8,2.75,19.2
2021-11-03,37,66.9,3.62,20.6
2021-11-03,47,76.6,2.95,21.8
2021-11-03,25,59.1,2.45,14.6
2021-11-03,15,30.1,1.82,14.1
2021-11-03,29,36.2,2.06,11.1
2021-11-03,19,97.0,4.59,21.8
2021-11-03,79,75.1,3.78,21.8
2021-11-03,76,31.8,1.84,14.2
2021-11-03,77,65.7,2.67,22.5
2021-11-03,45,48.0,2.85,20.6
2021-11-03,67,69.8,2.34,15.7
2021-11-03,57,67.6,2.63,15.7
2021-11-03,16,54.0,3.21,21.8
2021-11-03,52,49.0,2.8,15.7
2021-11-03,62,45.5,2.81,22.4
2021-11-03,32,65.2,3.13,19.2
2021-11-03,01,70.3,3.19,14.1
2021-11-03,976,35.8,2.93,16.7
2021-11-03,36,41.4,2.84,20.6
2021-11-03,02,42.2,2.63,22.4
2021-11-03,39,103.9,4.13,14.6
2021-11-03,2B,116.9,3.22,44.4
2021-11-03,50,28.3,1.92,14.2
2021-11-03,86,82.5,4.82,21.8
2021-11-03,41,71.1,3.86,20.6
2021-11-03,65,67.0,2.99,19.2
2021-11-03,59,80.5,3.43,22.4
2021-11-03,63,35.4,1.98,14.1
2021-11-03,95,74.3,2.57,22.5
2021-11-03,73,69.8,2.97,14.1
2021-11-03,91,59.8,2.39,22.5
2021-11-03,04,51.4,1.74,34.8
2021-11-03,12,86.6,3.53,19.2
2021-11-03,10,29.0,1.43,15.7
2021-11-03,71,49.3,2.71,14.6
2021-11-03,973,139.7,7.45,176.9
2021-11-03,66,62.2,2.41,19.2
2021-11-03,72,81.9,4.47,28.7
2021-11-03,23,120.4,4.73,21.8
2021-11-03,90,58.5,2.45,14.6
2021-11-03,05,61.4,2.33,34.8
2021-11-03,13,107.4,2.69,34.8
2021-11-03,88,27.3,1.49,15.7
2021-11-03,85,93.7,4.1,28.7
2021-11-03,64,88.0,3.53,21.8
2021-11-03,06,68.7,1.81,34.8
2021-11-03,46,58.9,2.65,19.2
2021-11-03,38,64.9,3.06,14.1
2021-11-03,14,45.6,2.37,14.2
2021-11-03,33,51.1,2.41,21.8
2021-11-03,58,19.5,1.48,14.6
2021-11-03,21,40.0,2.04,14.6
2021-11-03,53,34.4,2.14,28.7
2021-11-03,08,91.9,4.53,15.7
2021-11-03,78,86.7,3.17,22.5
2021-11-03,17,45.0,2.31,21.8
2021-11-03,18,58.4,3.51,20.6
2021-11-03,44,72.6,3.36,28.7
2021-11-03,55,45.1,2.37,15.7
2021-11-03,07,85.0,3.62,14.1
2021-11-03,28,66.1,3.57,20.6
2021-11-03,70,63.9,3.26,14.6
2021-11-03,42,46.3,2.3,14.1
2021-11-03,27,47.8,2.8,14.2
2021-11-03,40,43.4,2.24,21.8
2021-11-03,94,71.3,2.4,22.5
2021-11-03,84,60.4,2.15,34.8
2021-11-03,89,44.3,2.28,14.6
2021-11-03,03,63.1,3.43,14.1
2021-11-03,09,60.4,2.66,19.2
2021-11-04,73,77.9,3.37,14.3
2021-11-04,88,29.5,1.62,15.5
2021-11-04,24,55.6,2.9,22.6
2021-11-04,92,71.5,2.2,22.7
2021-11-04,64,88.7,3.61,22.6
2021-11-04,42,49.2,2.48,14.3
2021-11-04,18,58.4,3.43,21.7
2021-11-04,03,73.6,3.95,14.3
2021-11-04,75,100.9,2.22,22.7
2021-11-04,04,52.7,1.8,34.6
2021-11-04,65,80.7,3.58,18.8
2021-11-04,58,22.6,1.71,13.1
2021-11-04,02,45.4,2.87,22.4
2021-11-04,971,46.2,1.37,37.0
2021-11-04,973,136.6,7.09,169.2
2021-11-04,09,64.3,2.92,18.8
2021-11-04,67,78.8,2.66,15.5
2021-11-04,85,99.7,4.39,30.4
2021-11-04,15,30.8,1.85,14.3
2021-11-04,82,71.2,3.12,18.8
2021-11-04,50,30.4,2.07,14.2
2021-11-04,29,39.5,2.24,12.3
2021-11-04,43,69.6,3.06,14.3
2021-11-04,2B,119.6,3.26,44.4
2021-11-04,55,41.8,2.23,15.5
2021-11-04,11,44.0,1.84,18.8
2021-11-04,94,74.1,2.52,22.7
2021-11-04,21,45.4,2.28,13.1
2021-11-04,47,86.6,3.25,22.6
2021-11-04,36,43.8,3.05,21.7
2021-11-04,31,55.8,2.3,18.8
2021-11-04,07,98.5,4.17,14.3
2021-11-04,32,61.0,2.89,18.8
2021-11-04,27,51.3,2.98,14.2
2021-11-04,17,46.4,2.4,22.6
2021-11-04,62,48.9,3.01,22.4
2021-11-04,56,72.9,3.98,12.3
2021-11-04,19,97.8,4.62,22.6
2021-11-04,57,71.0,2.78,15.5
2021-11-04,33,55.7,2.65,22.6
2021-11-04,87,65.0,4.09,22.6
2021-11-04,72,83.4,4.58,30.4
2021-11-04,26,62.6,2.85,14.3
2021-11-04,37,71.4,3.81,21.7
2021-11-04,976,36.5,3.05,16.7
2021-11-04,30,48.1,1.92,18.8
2021-11-04,45,49.4,2.96,21.7
2021-11-04,39,107.8,4.21,13.1
2021-11-04,46,60.6,2.7,18.8
2021-11-04,974,81.9,3.31,11.5
2021-11-04,06,71.4,1.9,34.6
2021-11-04,86,86.6,5.0,22.6
2021-11-04,08,102.8,5.01,15.5
2021-11-04,41,74.4,4.05,21.7
2021-11-04,59,88.6,3.77,22.4
2021-11-04,35,82.6,3.93,12.3
2021-11-04,84,63.5,2.27,34.6
2021-11-04,40,50.2,2.58,22.6
2021-11-04,60,52.4,2.43,22.4
2021-11-04,25,65.6,2.71,13.1
2021-11-04,12,90.2,3.67,18.8
2021-11-04,28,65.9,3.54,21.7
2021-11-04,48,125.8,5.87,18.8
2021-11-04,77,65.9,2.7,22.7
2021-11-04,70,65.2,3.28,13.1
2021-11-04,14,47.9,2.51,14.2
2021-11-04,78,87.3,3.25,22.7
2021-11-04,53,36.7,2.25,30.4
2021-11-04,81,65.5,3.16,18.8
2021-11-04,79,71.1,3.57,22.6
2021-11-04,49,114.5,5.16,30.4
2021-11-04,01,71.2,3.24,14.3
2021-11-04,76,34.5,1.99,14.2
2021-11-04,93,87.3,3.05,22.7
2021-11-04,51,28.0,1.59,15.5
2021-11-04,71,53.7,2.87,13.1
2021-11-04,10,24.5,1.22,15.5
2021-11-04,22,49.5,2.86,12.3
2021-11-04,23,120.4,4.68,22.6
2021-11-04,66,65.8,2.56,18.8
2021-11-04,90,61.4,2.55,13.1
2021-11-04,91,59.7,2.44,22.7
2021-11-04,83,60.0,1.93,34.6
2021-11-04,89,48.8,2.5,13.1
2021-11-04,68,97.5,2.79,15.5
2021-11-04,13,111.9,2.81,34.6
2021-11-04,80,31.9,2.12,22.4
2021-11-04,52,49.6,2.92,15.5
2021-11-04,44,75.6,3.53,30.4
2021-11-04,63,37.1,2.08,14.3
2021-11-04,34,60.8,2.3,18.8
2021-11-04,38,68.5,3.25,14.3
2021-11-04,2A,92.4,2.15,44.4
2021-11-04,972,87.2,2.01,103.8
2021-11-04,05,70.5,2.67,34.6
2021-11-04,74,67.5,2.27,14.3
2021-11-04,16,56.9,3.38,22.6
2021-11-04,61,41.2,2.76,14.2
2021-11-04,69,65.9,2.63,14.3
2021-11-04,54,58.9,2.83,15.5
2021-11-04,95,80.4,2.8,22.7
2021-11-05,03,82.7,4.36,14.7
2021-11-05,15,32.9,2.0,14.7
2021-11-05,72,87.1,4.73,32.6
2021-11-05,38,70.1,3.39,14.7
2021-11-05,07,114.7,4.75,14.7
2021-11-05,06,75.7,2.05,31.7
2021-11-05,01,76.0,3.48,14.7
2021-11-05,05,76.2,2.94,31.7
2021-11-05,26,64.9,3.0,14.7
2021-11-05,85,101.1,4.55,32.6
2021-11-05,13,114.9,2.88,31.7
2021-11-05,83,63.2,2.04,31.7
2021-11-05,04,52.7,1.8,31.7
2021-11-05,53,37.7,2.28,32.6
2021-11-05,84,64.5,2.32,31.7
2021-11-05,40,60.4,3.14,21.4
2021-11-05,57,75.7,3.0,15.1
2021-11-05,88,30.0,1.65,15.1
2021-11-05,32,66.3,3.2,18.4
2021-11-05,16,61.8,3.63,21.4
2021-11-05,30,50.0,2.02,18.4
2021-11-05,60,56.0,2.58,22.4
2021-11-05,09,78.7,3.49,18.4
2021-11-05,76,37.6,2.16,13.8
2021-11-05,78,86.6,3.29,23.2
2021-11-05,94,75.0,2.59,23.2
2021-11-05,86,90.8,5.13,21.4
2021-11-05,70,60.9,3.05,12.6
2021-11-05,82,81.5,3.6,18.4
2021-11-05,22,50.8,2.95,14.2
2021-11-05,18,64.1,3.69,21.7
2021-11-05,19,100.3,4.64,21.4
2021-11-05,54,61.8,3.03,15.1
2021-11-05,36,50.2,3.5,21.7
2021-11-05,75,107.6,2.39,23.2
2021-11-05,974,93.7,3.64,13.5
2021-11-05,973,140.0,7.0,138.5
2021-11-05,46,64.7,2.9,18.4
2021-11-05,2A,99.1,2.34,50.0
2021-11-05,89,48.8,2.48,12.6
2021-11-05,02,54.6,3.36,22.4
2021-11-05,25,73.0,3.03,12.6
2021-11-05,27,55.4,3.2,13.8
2021-11-05,41,74.4,4.03,21.7
2021-11-05,44,82.1,3.82,32.6
2021-11-05,43,65.7,2.99,14.7
2021-11-05,28,64.3,3.51,21.7
2021-11-05,17,50.2,2.57,21.4
2021-11-05,08,105.4,5.08,15.1
2021-11-05,95,82.8,2.92,23.2
2021-11-05,87,65.8,4.12,21.4
2021-11-05,51,32.1,1.79,15.1
2021-11-05,10,25.2,1.29,15.1
2021-11-05,93,87.3,3.08,23.2
2021-11-05,77,66.2,2.73,23.2
2021-11-05,67,82.5,2.78,15.1
2021-11-05,55,48.4,2.57,15.1
2021-11-05,58,29.6,2.21,12.6
2021-11-05,48,139.0,6.46,18.4
2021-11-05,74,74.0,2.58,14.7
2021-11-05,63,43.6,2.46,14.7
2021-11-05,65,81.6,3.65,18.4
2021-11-05,33,59.4,2.87,21.4
2021-11-05,35,84.5,4.0,14.2
2021-11-05,29,43.8,2.5,14.2
2021-11-05,71,59.1,3.15,12.6
2021-11-05,68,110.1,3.15,15.1
2021-11-05,59,94.4,3.98,22.4
2021-11-05,12,100.6,4.21,18.4
2021-11-05,62,51.0,3.1,22.4
2021-11-05,47,94.8,3.53,21.4
2021-11-05,971,50.7,1.49,37.0
2021-11-05,81,68.3,3.31,18.4
2021-11-05,31,58.4,2.44,18.4
2021-11-05,52,57.9,3.29,15.1
2021-11-05,91,60.8,2.5,23.2
2021-11-05,39,105.9,4.13,12.6
2021-11-05,69,69.8,2.81,14.7
2021-11-05,2B,114.7,3.1,50.0
2021-11-05,49,122.0,5.51,32.6
2021-11-05,42,51.0,2.59,14.7
2021-11-05,56,72.5,3.99,14.2
2021-11-05,21,49.0,2.5,12.6
2021-11-05,24,59.0,3.17,21.4
2021-11-05,64,85.3,3.53,21.4
2021-11-05,66,69.5,2.72,18.4
2021-11-05,23,116.1,4.65,21.4
2021-11-05,73,81.4,3.6,14.7
2021-11-05,79,63.9,3.26,21.4
2021-11-05,11,42.9,1.81,18.4
2021-11-05,37,78.8,4.24,21.7
2021-11-05,14,53.1,2.77,13.8
2021-11-05,61,40.1,2.65,13.8
2021-11-05,50,34.0,2.27,13.8
2021-11-05,976,42.2,3.57,16.7
2021-11-05,45,52.6,3.16,21.7
2021-11-05,90,60.6,2.56,12.6
2021-11-05,972,92.3,2.07,107.7
2021-11-05,34,63.6,2.44,18.4
2021-11-05,92,76.2,2.37,23.2
2021-11-05,80,33.9,2.22,22.4
2021-11-06,65,84.6,3.77,18.6
2021-11-06,91,63.1,2.64,23.2
2021-11-06,50,34.2,2.33,13.8
2021-11-06,15,39.2,2.37,15.0
2021-11-06,29,47.3,2.7,15.4
2021-11-06,63,51.6,2.87,15.0
2021-11-06,89,49.4,2.55,12.6
2021-11-06,77,66.9,2.8,23.2
2021-11-06,12,109.6,4.63,18.6
2021-11-06,68,117.3,3.4,14.4
2021-11-06,01,75.8,3.53,15.0
2021-11-06,55,48.4,2.52,14.4
2021-11-06,71,58.6,3.15,12.6
2021-11-06,69,73.7,3.01,15.0
2021-11-06,05,76.2,3.0,31.3
2021-11-06,51,36.2,2.02,14.4
2021-11-06,95,84.5,3.02,23.2
2021-11-06,52,63.8,3.58,14.4
2021-11-06,11,47.2,2.03,18.6
2021-11-06,80,37.9,2.46,22.1
2021-11-06,08,103.2,5.04,14.4
2021-11-06,43,63.5,3.01,15.0
2021-11-06,66,68.3,2.77,18.6
2021-11-06,79,63.6,3.28,21.4
2021-11-06,25,76.6,3.18,12.6
2021-11-06,84,71.1,2.6,31.3
2021-11-06,82,87.2,3.85,18.6
2021-11-06,22,50.3,2.91,15.4
2021-11-06,64,84.8,3.58,21.4
2021-11-06,44,84.1,3.89,35.9
2021-11-06,47,98.4,3.71,21.4
2021-11-06,70,65.2,3.21,12.6
2021-11-06,37,82.8,4.47,23.3
2021-11-06,75,112.5,2.5,23.2
2021-11-06,36,53.4,3.68,23.3
2021-11-06,83,65.3,2.13,31.3
2021-11-06,61,49.8,3.24,13.8
2021-11-06,46,68.1,3.07,18.6
2021-11-06,34,63.8,2.49,18.6
2021-11-06,92,80.6,2.56,23.2
2021-11-06,67,84.6,2.91,14.4
2021-11-06,21,50.1,2.59,12.6
2021-11-06,86,87.1,4.95,21.4
2021-11-06,13,119.3,2.99,31.3
2021-11-06,07,119.9,4.94,15.0
2021-11-06,59,99.9,4.16,22.1
2021-11-06,90,59.2,2.51,12.6
2021-11-06,57,78.4,3.18,14.4
2021-11-06,62,54.2,3.33,22.1
2021-11-06,06,79.8,2.18,31.3
2021-11-06,972,96.4,2.17,115.4
2021-11-06,32,63.7,3.08,18.6
2021-11-06,41,72.3,4.05,23.3
2021-11-06,27,54.9,3.18,13.8
2021-11-06,2B,118.0,3.32,44.4
2021-11-06,73,85.8,3.93,15.0
2021-11-06,60,55.9,2.58,22.1
2021-11-06,09,84.6,3.77,18.6
2021-11-06,76,40.0,2.31,13.8
2021-11-06,81,70.9,3.49,18.6
2021-11-06,974,101.0,3.81,13.5
2021-11-06,16,70.6,4.16,21.4
2021-11-06,85,102.0,4.52,35.9
2021-11-06,2A,102.8,2.48,44.4
2021-11-06,58,32.6,2.43,12.6
2021-11-06,93,88.4,3.14,23.2
2021-11-06,03,85.1,4.41,15.0
2021-11-06,49,122.9,5.54,35.9
2021-11-06,42,56.4,2.87,15.0
2021-11-06,30,50.5,2.03,18.6
2021-11-06,45,52.1,3.15,23.3
2021-11-06,14,56.4,2.95,13.8
2021-11-06,33,64.9,3.16,21.4
2021-11-06,35,83.1,3.94,15.4
2021-11-06,26,68.8,3.18,15.0
2021-11-06,24,61.2,3.34,21.4
2021-11-06,973,135.9,6.8,146.2
2021-11-06,38,72.1,3.55,15.0
2021-11-06,54,64.6,3.19,14.4
2021-11-06,19,104.0,4.87,21.4
2021-11-06,18,65.4,3.78,23.3
2021-11-06,72,88.7,4.77,35.9
2021-11-06,53,42.6,2.59,35.9
2021-11-06,94,76.8,2.7,23.2
2021-11-06,78,85.8,3.34,23.2
2021-11-06,02,56.1,3.42,22.1
2021-11-06,88,29.2,1.61,14.4
2021-11-06,74,78.6,2.81,15.0
2021-11-06,10,22.9,1.21,14.4
2021-11-06,48,162.6,7.47,18.6
2021-11-06,17,53.5,2.76,21.4
2021-11-06,976,44.4,3.57,16.7
2021-11-06,40,70.6,3.66,21.4
2021-11-06,31,61.2,2.61,18.6
2021-11-06,971,49.1,1.42,37.0
2021-11-06,56,74.9,4.12,15.4
2021-11-06,28,67.8,3.73,23.3
2021-11-06,87,66.6,4.25,21.4
2021-11-06,23,116.1,4.79,21.4
2021-11-06,04,53.9,1.87,31.3
2021-11-06,39,104.7,4.11,12.6
2021-11-07,52,63.2,3.56,14.8
2021-11-07,30,51.0,2.06,17.9
2021-11-07,60,55.8,2.58,21.9
2021-11-07,83,66.9,2.19,31.5
2021-11-07,973,134.5,6.76,146.2
2021-11-07,09,85.3,3.82,17.9
2021-11-07,36,54.3,3.74,22.8
2021-11-07,54,64.1,3.2,14.8
2021-11-07,56,74.6,4.09,15.4
2021-11-07,70,67.8,3.37,12.6
2021-11-07,75,113.9,2.55,23.2
2021-11-07,47,97.8,3.74,22.3
2021-11-07,19,101.1,4.76,22.3
2021-11-07,39,103.9,4.09,12.6
2021-11-07,80,38.1,2.48,21.9
2021-11-07,69,74.6,3.07,15.2
2021-11-07,18,67.1,3.86,22.8
2021-11-07,76,40.8,2.37,13.8
2021-11-07,78,83.8,3.3,23.2
2021-11-07,22,50.3,2.93,15.4
2021-11-07,82,88.7,3.94,17.9
2021-11-07,46,68.7,3.11,17.9
2021-11-07,72,88.9,4.78,35.9
2021-11-07,23,115.2,4.77,22.3
2021-11-07,86,86.2,4.92,22.3
2021-11-07,13,119.5,2.99,31.5
2021-11-07,2A,103.4,2.54,50.0
2021-11-07,67,87.0,3.01,14.8
2021-11-07,26,69.5,3.22,15.2
2021-11-07,57,77.9,3.19,14.8
2021-11-07,06,82.8,2.29,31.5
2021-11-07,90,57.8,2.46,12.6
2021-11-07,31,61.3,2.63,17.9
2021-11-07,972,97.8,2.22,115.4
2021-11-07,79,63.3,3.29,22.3
2021-11-07,24,61.5,3.36,22.3
2021-11-07,2B,122.4,3.48,50.0
2021-11-07,91,63.0,2.66,23.2
2021-11-07,03,85.1,4.42,15.2
2021-11-07,73,87.2,3.99,15.2
2021-11-07,38,71.5,3.55,15.2
2021-11-07,81,71.9,3.55,17.9
2021-11-07,07,120.5,4.95,15.2
2021-11-07,974,104.2,3.95,9.6
2021-11-07,49,124.3,5.62,35.9
2021-11-07,21,48.8,2.52,12.6
2021-11-07,94,77.4,2.75,23.2
2021-11-07,66,68.3,2.78,17.9
2021-11-07,50,34.4,2.34,13.8
2021-11-07,14,60.0,3.13,13.8
2021-11-07,62,55.2,3.41,21.9
2021-11-07,976,44.4,3.71,16.7
2021-11-07,92,80.9,2.59,23.2
2021-11-07,89,48.5,2.48,12.6
2021-11-07,34,63.5,2.51,17.9
2021-11-07,61,49.5,3.23,13.8
2021-11-07,45,52.0,3.14,22.8
2021-11-07,37,81.6,4.42,22.8
2021-11-07,42,58.3,3.0,15.2
2021-11-07,64,82.6,3.5,22.3
2021-11-07,971,48.6,1.39,37.0
2021-11-07,16,72.1,4.2,22.3
2021-11-07,04,55.7,1.95,31.5
2021-11-07,17,54.1,2.8,22.3
2021-11-07,55,50.6,2.62,14.8
2021-11-07,84,71.7,2.64,31.5
2021-11-07,43,62.1,2.97,15.2
2021-11-07,41,70.2,3.94,22.8
2021-11-07,85,103.3,4.57,35.9
2021-11-07,44,85.5,3.97,35.9
2021-11-07,74,79.0,2.83,15.2
2021-11-07,01,75.6,3.54,15.2
2021-11-07,71,59.0,3.18,12.6
2021-11-07,68,116.7,3.41,14.8
2021-11-07,87,65.5,4.2,22.3
2021-11-07,15,39.2,2.37,15.2
2021-11-07,08,102.1,4.98,14.8
2021-11-07,65,86.8,3.89,17.9
2021-11-07,48,167.8,7.78,17.9
2021-11-07,35,83.9,3.98,15.4
2021-11-07,58,33.1,2.46,12.6
2021-11-07,11,47.0,2.03,17.9
2021-11-07,63,53.3,2.97,15.2
2021-11-07,33,64.5,3.16,22.3
2021-11-07,40,73.1,3.8,22.3
2021-11-07,29,47.9,2.74,15.4
2021-11-07,12,108.1,4.59,17.9
2021-11-07,93,88.5,3.18,23.2
2021-11-07,28,67.5,3.74,22.8
2021-11-07,59,101.5,4.26,21.9
2021-11-07,27,54.6,3.17,13.8
2021-11-07,32,62.6,2.94,17.9
2021-11-07,95,85.4,3.08,23.2
2021-11-07,77,68.3,2.89,23.2
2021-11-07,88,29.2,1.63,14.8
2021-11-07,10,22.9,1.21,14.8
2021-11-07,53,40.6,2.49,35.9
2021-11-07,02,55.7,3.45,21.9
2021-11-07,25,77.3,3.24,12.6
2021-11-07,51,36.0,2.02,14.8
2021-11-07,05,74.1,2.91,31.5
2021-11-08,50,42.8,2.5,15.4
2021-11-08,08,119.8,5.08,15.1
2021-11-08,42,78.1,3.49,17.2
2021-11-08,37,103.6,4.81,24.4
2021-11-08,31,77.1,2.85,18.4
2021-11-08,44,106.0,4.27,37.0
2021-11-08,2B,161.3,4.06,44.4
2021-11-08,45,65.3,3.48,24.4
2021-11-08,03,106.6,4.75,17.2
2021-11-08,93,103.1,3.24,24.0
2021-11-08,77,82.3,3.07,24.0
2021-11-08,01,91.3,3.75,17.2
2021-11-08,16,97.1,4.78,21.1
2021-11-08,38,93.9,3.98,17.2
2021-11-08,61,61.8,3.49,15.4
2021-11-08,976,56.2,4.16,16.7
2021-11-08,17,66.4,3.05,21.1
2021-11-08,79,75.1,3.45,21.1
2021-11-08,89,60.5,2.61,15.2
2021-11-08,972,116.8,2.35,115.4
2021-11-08,90,74.2,2.67,15.2
2021-11-08,05,93.8,3.25,33.0
2021-11-08,55,68.3,3.02,15.1
2021-11-08,66,86.4,3.08,18.4
2021-11-08,43,75.8,3.19,17.2
2021-11-08,73,107.5,4.35,17.2
2021-11-08,2A,139.8,3.07,44.4
2021-11-08,28,81.7,3.95,24.4
2021-11-08,81,90.8,3.69,18.4
2021-11-08,07,155.4,5.5,17.2
2021-11-08,06,102.9,2.5,33.0
2021-11-08,971,60.5,1.6,37.0
2021-11-08,974,137.4,4.48,15.4
2021-11-08,51,45.2,2.07,15.1
2021-11-08,57,100.9,3.58,15.1
2021-11-08,49,146.6,5.68,37.0
2021-11-08,68,146.6,3.79,15.1
2021-11-08,21,61.6,2.75,15.2
2021-11-08,48,180.9,7.36,18.4
2021-11-08,12,127.9,4.66,18.4
2021-11-08,64,105.2,3.89,21.1
2021-11-08,91,75.6,2.79,24.0
2021-11-08,34,79.9,2.76,18.4
2021-11-08,18,87.7,4.25,24.4
2021-11-08,24,78.4,3.71,21.1
2021-11-08,40,96.6,4.33,21.1
2021-11-08,52,77.4,3.74,15.1
2021-11-08,82,112.3,4.3,18.4
2021-11-08,72,108.0,5.07,37.0
2021-11-08,46,84.9,3.39,18.4
2021-11-08,80,45.6,2.27,22.4
2021-11-08,53,53.0,2.8,37.0
2021-11-08,95,104.9,3.4,24.0
2021-11-08,59,125.1,4.61,22.4
2021-11-08,87,76.6,4.22,21.1
2021-11-08,02,68.2,3.38,22.4
2021-11-08,76,51.0,2.46,15.4
2021-11-08,86,101.7,5.07,21.1
2021-11-08,10,27.1,1.25,15.1
2021-11-08,13,145.4,3.22,33.0
2021-11-08,04,86.6,2.58,33.0
2021-11-08,09,122.0,4.61,18.4
2021-11-08,30,66.5,2.37,18.4
2021-11-08,78,101.7,3.44,24.0
2021-11-08,39,117.9,4.03,15.2
2021-11-08,60,69.7,2.85,22.4
2021-11-08,88,38.7,1.86,15.1
2021-11-08,27,65.8,3.32,15.4
2021-11-08,32,86.3,3.28,18.4
2021-11-08,11,67.1,2.54,18.4
2021-11-08,29,65.0,3.12,14.8
2021-11-08,84,92.2,2.96,33.0
2021-11-08,22,66.6,3.22,14.8
